;CMPD;CMPD_SMILES
3997;2-(2-chloro-4-fluorobenzyl)-4-methyl-3-methylidene-5-(pyridin-2-ylmethyl)-1,2,3,5-tetrahydro-6H-pyrazolo[4,3-c]pyridin-6-one;None
3998;4-methyl-2-phenyl-5-(pyridin-3-ylmethyl)-1H-pyrazolo[4,3-c]-pyridine-3,6(2H,5H)-dione;None
3999;2,4-dimethyl-3-methylidene-5-(pyridin-2-ylmethyl)-1,2,3,5-tetrahydro-6H-pyrazolo[4,3-c]pyridin-6-one;None
4000;1-acetyl-4-methyl-2-(2-methylphenyl)-5-(pyridin-3-ylmethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4001;1-acetyl-4-methyl-2-phenyl-5-(pyridin-3-ylmethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3=CN=CC=C3)N(N(C2=O)C4=CC=CC=C4)C(=O)C
4002;2-(2-chlorophenyl)-4-methyl-5-[4-(4-methylpiperazin-1-yl)-4-oxobutyl]-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4003;4-methyl-3-methylidene-2-[2-(morpholin-4-yl)ethyl]-5-(pyridin-2-ylmethyl)-1,2,3,5-tetrahydro-6H-pyrazolo[4,3-c]pyridin-6-one;None
4004;2-(7-chloroquinolin-4-yl)-4-methyl-3-methylidene-5-(pyridin-2-ylmethyl)-1,2,3,5-tetrahydro-6H-pyrazolo[4,3-c]pyridin-6-one;None
4005;2-benzyl-4-methyl-3-methylidene-5-(pyridin-2-ylmethyl)-1,2,3,5-tetrahydro-6H-pyrazolo[4,3-c]pyridin-6-one;None
4006;2-(2-chlorophenyl)-4-methyl-5-(4-[(4-methylpiperazin-1-yl)methyl]benzyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4007;2-(2-chlorophenyl)-5-(cyclohexylmethyl)-4-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3CCCCC3)NN(C2=O)C4=CC=CC=C4Cl
4008;2-(2-chlorophenyl)-5-(3-hydroxypropyl)-4-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CCCO)NN(C2=O)C3=CC=CC=C3Cl
4009;5-benzyl-2-(4-fluorophenyl)-4-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3=CC=CC=C3)NN(C2=O)C4=CC=C(C=C4)F
4010;2-(1,3-benzothiazol-2-yl)-4-methyl-5-(morpholin-4-yl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1N3CCOCC3)NN(C2=O)C4=NC5=CC=CC=C5S4
4011;4,5-dimethyl-2-(5-[(4-methylpiperazin-1-yl)sulfonyl]pyridin-2-yl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4012;2-(1,3-benzothiazol-2-yl)-5-[2-(1H-indol-3-yl)ethyl]-4-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CCC3=CNC4=CC=CC=C43)NN(C2=O)C5=NC6=CC=CC=C6S5
4013;4,5-dimethyl-2-(4-phenyl-1,3-thiazol-2-yl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4014;2,4,5-trimethyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1C)NN(C2=O)C
4015;Phenylarsine oxide;C1=CC=C(C=C1)[As]=O
4016;2-[4-(benzyloxy)phenyl]-4,5-dimethyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4017;4-[[2-(1,3-benzothiazol-2-yl)-4-methyl-3,6-dioxo-1,2,3,6-tetrahydro-5H-pyrazolo[4,3-c]pyridin-5-yl]methyl]benzoic acid;None
4018;2-(1,3-benzothiazol-2-yl)-5-[2-(1H-imidazol-4-yl)ethyl]-4-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4019;4-methyl-2-phenyl-5-(2-phenylethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CCC3=CC=CC=C3)NN(C2=O)C4=CC=CC=C4
4020;5-(1,3-benzodioxol-5-ylmethyl)-4-methyl-2-phenyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3=CC4=C(C=C3)OCO4)NN(C2=O)C5=CC=CC=C5
4021;5-(furan-2-ylmethyl)-4-methyl-2-phenyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3=CC=CO3)NN(C2=O)C4=CC=CC=C4
4022;propylthiouracil;CCCC1=CC(=O)NC(=S)N1
4023;1-(2-chlorobenzyl)-4-methyl-5-[3-(2-oxopyrrolidin-1-yl)propyl]-2-phenyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CCCN3CCCC3=O)N(N(C2=O)C4=CC=CC=C4)CC5=CC=CC=C5Cl
4024;1-(4-fluorobenzyl)-5-[2-(1H-indol-3-yl)ethyl]-4-methyl-2-phenyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CCC3=CNC4=CC=CC=C43)N(N(C2=O)C5=CC=CC=C5)CC6=CC=C(C=C6)F
4025;2-(1,3-benzothiazol-2-yl)-1-(2-chlorobenzyl)-4-methyl-5-(morpholin-4-yl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1N3CCOCC3)N(N(C2=O)C4=NC5=CC=CC=C5S4)CC6=CC=CC=C6Cl
4026;2-(1,3-benzothiazol-2-yl)-4-methyl-1-(pyridin-2-ylmethyl)-5-(tetrahydrofuran-2-ylmethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CC1=C2C(=CC(=O)N1CC3CCCO3)N(N(C2=O)C4=NC5=CC=CC=C5S4)CC6=CC=CC=N6
4027;2-(2-chlorophenyl)-5-(3-ethoxypropyl)-4-methyl-1-(pyridin-2-ylmethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;CCOCCCN1C(=C2C(=CC1=O)N(N(C2=O)C3=CC=CC=C3Cl)CC4=CC=CC=N4)C
4028;2-(4H-3,1-benzothiazin-2-yl)-1-benzyl-4-methyl-5-(tetrahydrofuran-2-ylmethyl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4029;4-methyl-5-(3-phenoxybenzyl)-2-([1,2,4]triazolo[4,3-b]pyridazin-6-yl)-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione;None
4030;methimazol;CN1C=CNC1=S
4031;Procion red HE3B;None
4032;Cibacron blue F3GA;None
4033;dicumarol;C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
4034;acid blue 25;C1=CC=C(C=C1)NC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)S(=O)(=O)[O-].[Na+]
4035;Procion blue M-3GS;CC1=C(C=CC(=C1)S(=O)(=O)[O-])N2C(=O)C(C(=N2)C(=O)[O-])N=NC3=C(C=CC(=C3)NC(=O)C4=CC5=C(C=C4)N=C(C(=N5)Cl)Cl)S(=O)(=O)[O-].[Na+].[Na+].[Na+]
4036;1,amino-4-[(4-amino-3-sulfophenyl)amino]-anthraquinone-2-sulfonic acid;None
4037;1-amino-4-[(3-carboxyphenyl)amino]-anthraquinone-2-sulfonic acid;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC=CC(=C4)C(=O)O)S(=O)(=O)O)N
4038;2-Heptyl-4-hydroxyquinoline-N-oxide;CCCCCCCC1=CC(=O)C2=CC=CC=C2N1O
4039;1-aminoanthraquinone-2-carboxylic acid;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)C(=O)O)N
4040;bromaminic acid;C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br
4041;5-methoxy-1,2-dimethyl-3-[(4-nitrophenoxy)methyl]indole-4,7-dione;CC1=C(C2=C(N1C)C(=O)C=C(C2=O)OC)COC3=CC=C(C=C3)[N+](=O)[O-]
4042;1,4-diaminoanthraquinone-2-sulfonic acid;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3N)S(=O)(=O)O)N
4043;phenylmercuric acetate;CC(=O)O[Hg]C1=CC=CC=C1
4044;anthraquinone-2-carboxylic acid;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O
4045;1-aminoanthraquinone;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N
4046;hydroxy(oxo)(3,6,8-trinitro-9H-carbazol-1-yl)ammonium;None
4047;anthraquinone-2-sulfonic acid;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)O
4048;1,4-Naphthohydroquinone;C1=CC=C2C(=C1)C(=CC=C2O)O
4049;4,5,6,7-tetranitro-1,3-dihydro-2H-benzimidazol-2-one;C12=C(C(=C(C(=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])NC(=O)N2
4050;7,8-dihydroxyflavone;C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O
4051;4,5,6-trinitro-1,3-dihydro-2H-benzimidazol-2-one;None
4052;5,6-dimethylxanthenone-4-acetic acid;CC1=C(C2=C(C=C1)C(=O)C3=CC=CC(=C3O2)CC(=O)O)C
4053;reserpine;CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
4054;mitomycin C;CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
4055;N-methyl-N,2,4,6-tetranitroaniline;CN(C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
4056;nitracrine;CN(C)CCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-]
4057;anthraquinone;C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O
4058;ethyl 5-aziridin-1-yl-2,4-dinitrobenzoate;None
4059;N-methyl-N,2,4-trinitroaniline;CN(C1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
4060;flavone-8-acetic acid;C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC(=C3O2)CC(=O)O
4061;2,4,6-trinitrotoluene;CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
4062;1-hydroxy-2-[2-(nitrooxy)ethyl]-1-oxo-2-(2,4,6-trinitro-3-(nitro[2-(nitrooxy)ethyl]amino)phenyl)diazanium;None
4063;isorhamnetin;COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
4064;Gramicidin S;CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5
4065;scopafungin;CC1CCC(C(C(CC(C(/C=C/C(C(C(=O)OC(C(/C=C/C=C/C(C(C(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)C)O)C)C(C)CC(C)CCC/C=C/CCCNC(=NC)N)C)O)C)O)O)C)O
4066;reduced 2,6-dichlorophenolindophenol;C1=CC(=CC=C1NC2=CC(=C(C(=C2)Cl)O)Cl)O
4067;(9R,13R)-12-oxophytodienoate;CC/C=C\C[C@@H]1[C@@H](C=CC1=O)CCCCCCCC(=O)[O-]
4068;14-3-3B protein;None
4069;mutant G216S of 14-3-3A protein;None
4070;14-3-3 protein isoform omega;None
4071;14-3-3 protein isoform lambda;None
4072;14-3-3 protein isoform kappa;None
4073;14-3-3 protein isoform ni;None
4074;14-3-3 protein isoform phi;None
4075;14-3-3 protein isoform chi;None
4076;14-3-3 protein isoform theta;None
4077;Carbamoyl phosphate;C(=O)(N)OP(=O)(O)O
4078;Bromophenol blue;C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC(=C(C(=C3)Br)O)Br)C4=CC(=C(C(=C4)Br)O)Br
4079;adenine;C1=NC2=NC=NC(=C2N1)N
4080;NO2-;N(=O)[O-]
4081;p-hydroxymercuribenzoate;C1=CC(=CC=C1C(=O)O)[Hg].O
4082;sodium disulfite;[O-]S(=O)S(=O)(=O)[O-].[Na+].[Na+]
4083;Sodium sulfide;[Na+].[Na+].[SH-]
4084;NH2OH;NO
4085;8-Aza-XMP;None
4086;IMP;C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
4087;2'-dXMP;None
4088;oxidized cytochrome b551;None
4089;oxidized azurin;None
4090;Acetylene;C#C
4091;oleic acid;CCCCCCCC/C=C\CCCCCCCC(=O)O
4092;palmitoleic acid;CCCCCC/C=C\CCCCCCCC(=O)O
4093;NO;[No]
4094;linolenic acid;CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
4095;elaidic acid;CCCCCCCC/C=C/CCCCCCCC(=O)O
4096;nitroethane;CC[N+](=O)[O-]
4097;1-nitrooctane;CCCCCCCC[N+](=O)[O-]
4098;1-nitrohexane;CCCCCC[N+](=O)[O-]
4099;8-nitroxanthine;C12=C(NC(=O)NC1=O)N=C(N2)[N+](=O)[O-]
4100;oxonate;C1(=NC(=O)NC(=O)N1)C(=O)O
4101;Chlorate;[O-]Cl(=O)=O
4102;[Cl2AuIII(2-(2'-pyridyl)benzimidazole)AuI(PPh3)](PF6);None
4103;[(2,2'-bipyridine)Au(OH)2][PF6];None
4104;(1,3,5-triaza-7-phosphaadamantane)Au(saccharine);None
4105;[Au2(bipy)2(m-O)2](PF6)2;None
4106;[Au((S)-4-iPr-2-(pyridin-2-yl)-4,5-dihydro-oxazole)Cl2][PF6];None
4107;Au(2-(2'-pyridyl)benzimidazole)Cl2;None
4108;K[Au(saccharine)2];None
4109;auranofin;CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
4110;AuCl3;Cl[Au](Cl)Cl
4111;N1,N9-bis-(L-tryptophanyl-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide))-norspermidine;None
4112;[Au((S)-4-Bn-2-(pyridin-2-yl)-4,5-dihydro-oxazole)Cl2][PF6];None
4113;K[Au(saccharine)4];None
4114;N1-L-tryptophanyl-L-arginyl-N9-L-tryptophanyl-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-norspermidine;None
4115;6-(sec-butoxy)-2-((3-chlorophenyl)thio)pyrimidin-4-amine;CCC(C)OC1=NC(=NC(=C1)N)SC2=CC(=CC=C2)Cl
4116;3,4-dichloro-N-[3-(2-chloro-10H-phenothiazin-10-yl)propyl]-N,N-dimethylanilinium;None
4117;1-(1-benzo[b]thiophen-2-yl-cyclohexyl)piperidine;None
4118;1-(1-(benzo[b]thiophen-2-yl)cyclohexyl)-4-((1-(2,6-bis(phenylthio)phenyl)-1H-1,2,3-triazol-4-yl)methyl)piperazine;None
4119;3,4-dichloro-N-[3-([2-[(4-chlorophenyl)sulfanyl]phenyl]amino)propyl]-N,N-dimethylanilinium;None
4120;3',4'-dichlorobenzyl-[5-chloro-2-(phenylsulfanylphenylamino)-propyl]-dimethylammonium chloride;None
4121;3-acetylpyridine adenine nucleotide;None
4122;kukoamine A;C1=CC(=C(C=C1CCC(=O)NCCCNCCCCNCCCNC(=O)CCC2=CC(=C(C=C2)O)O)O)O
4123;1,1'-[ethane-1,2-diylbis(oxyethane-2,1-diyl)]bis(3-benzyl-1,3-dihydro-2H-benzimidazol-2-imine);None
4124;1,1'-hexamethylenebis[5-(4-chlorophenyl)biguanide];None
4125;1-(2-(2,6-bis(phenylthio)phenyl)-1H-imidazol-5-yl)-N-((2-(2,6-bis(phenylthio)phenyl)-1H-imidazol-5-yl)methyl)-N,N-dimethylmethanaminium formate;None
4126;4,4'-bis(4-benzyloxy-3-methoxybenzimidoylamino)di-cyclohexylmethane;None
4127;N1,N9-bis-(L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide))-norspermidine;None
4128;1-(3,4-dichlorophenyl)-2-[2-imino-3-(2-piperidin-1-ylethyl)-2,3-dihydro-1H-benzimidazol-1-yl]ethanol;C1CCN(CC1)CCN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O
4129;chinifur;CCN(CC)CCCC(C)NC(=O)C1=CC(=NC2=CC=CC=C21)/C=C/C3=CC=C(O3)[N+](=O)[O-]
4130;4-((1-(4-ethylphenyl)-2-methyl-5-(4-(methylthio)phenyl)-1H-pyrrol-3-yl)methyl)thiomorpholine;None
4131;1-(2-(2,6-bis(phenylthio)phenyl)-1H-imidazol-5-yl)-N-(3,4-dichlorobenzyl)-N,N-dimethylmethanaminium formate;None
4132;N-[3-([2-[(4-chlorophenyl)sulfanyl]phenyl]amino)propyl]-4-(diphenylmethoxy)-N,N-dimethylanilinium;None
4133;1-(3,4-dichlorophenyl)-2-[3-[2-(dimethylamino)ethyl]-2-imino-2,3-dihydro-1H-benzimidazol-1-yl]ethanol;None
4134;3-[(5-chloro-2-[[4-(trifluoromethyl)phenyl]sulfanyl]phenyl)amino]-N-(3,4-dichlorobenzyl)-N,N-dimethylpropan-1-aminium chloride;None
4135;N1-L-tryptophanyl-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-N9-hexanoyl-norspermidine;None
4136;3-Chloro-5-(3-(dimethylamino)propyl)-10,11-dihydro-5H-dibenz(b,f)azepine;CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
4137;clomipramine;CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
4138;4-(benzyloxy)-N-[3-([2-[(4-chlorophenyl)sulfanyl]phenyl]amino)propyl]-N,N-dimethylanilinium;None
4139;3-([2-[(4-bromophenyl)sulfanyl]-5-chlorophenyl]amino)-N,N-dimethyl-N-[(5-nitrofuran-2-yl)methyl]propan-1-aminium bromide;None
4140;3-([5-chloro-2-[(4-chlorophenyl)sulfanyl]phenyl]amino)-N,N-dimethyl-N-[(5-nitrofuran-2-yl)methyl]propan-1-aminium bromide;None
4141;N1-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-N9-hexanoyl-norspermidine;None
4142;9-aminoacridine derivatives;None
4143;2-[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]naphthalene-1,4-dione;None
4144;N1N8-bis(dihydrocaffeoyl)spermidine;None
4145;cepharanthine;CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3
4146;3-([2-[(4-bromophenyl)sulfanyl]-5-chlorophenyl]amino)-N-(3,4-dichlorobenzyl)-N,N-dimethylpropan-1-aminium chloride;None
4147;3-[[5-chloro-2-(phenylsulfanyl)phenyl]amino]-N,N-dimethyl-N-[(5-nitrofuran-2-yl)methyl]propan-1-aminium bromide;None
4148;3-[[5-chloro-2-(phenylsulfanyl)phenyl]amino]-N-(3,4-dichlorobenzyl)-N,N-dimethylpropan-1-aminium chloride;None
4149;melarsen-trypanothione disulfide-adduct;None
4150;N-[2-[(naphthalen-1-ylacetyl)amino]ethyl]-4-[[(3-nitrophenyl)(oxo)acetyl]amino]piperidine-4-carboxamide;None
4151;N1-L-tryptophanyl-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-norspermidine;None
4152;3-([5-chloro-2-[(4-chlorophenyl)sulfanyl]phenyl]amino)-N-(3,4-dichlorobenzyl)-N,N-dimethylpropan-1-aminium chloride;None
4153;phenothiazines;None
4154;3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-aminium;C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
4155;2-(4-[4-amino-6,7-bis[2-(dimethylamino)ethoxy]quinazolin-2-yl]piperazin-1-yl)naphthalene-1,4-dione;None
4156;N1-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-N9-L-arginyl-norspermidine;None
4157;acylspermines and acylspermidines;None
4158;N-[2-[(4-chlorophenyl)sulfanyl]phenyl]butanamide;None
4159;MelT;None
4160;N1-L-tryptophanyl-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-N9-acetyl-norspermidine;None
4161;N1,N9-bis-(L-tryptophanyl-L-arginyl)-norspermidine;None
4162;N-[3-([2-[(4-chlorophenyl)sulfanyl]phenyl]amino)propyl]-N,N-dimethylanilinium;None
4163;bis(9H-fluoren-9-ylmethyl) [(18S,23S)-3,14,17,24-tetraoxo-1,4,8,13,16-pentaazacyclotetracosane-18,23-diyl]biscarbamate;None
4164;Melarsen oxide;C1=CC(=CC=C1NC2=NC(=NC(=N2)N)N)[As]=O
4165;2-chloro-10-[3-[(Z)-propyldiazenyl]propyl]-10,10a-dihydro-4aH-phenothiazine;None
4166;Mepacrine;CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
4167;N1,N9-bis-(L-tryptophanyl)-norspermidine;None
4168;3-[(5-chloro-2-[[4-(trifluoromethyl)phenyl]sulfanyl]phenyl)amino]-N,N-dimethyl-N-[(5-nitrofuran-2-yl)methyl]propan-1-aminium bromide;None
4169;N-[2-[(4-chlorophenyl)sulfanyl]phenyl]propanamide;None
4170;9-thioacridine derivatives;None
4171;2-(1-[3-[2-(trifluoromethyl)-4a,10a-dihydro-10H-phenothiazin-10-yl]propyl]piperidin-4-yl)ethanol;None
4172;trifluoroperazine;CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
4173;10-[3-(4-methylpiperidin-1-yl)propyl]-2-(trifluoromethyl)-10,10a-dihydro-4aH-phenothiazine;None
4174;Trifluperazine;CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
4175;N1-L-tryptophanyl-L-arginyl-N9-hexanoyl-norspermidine;None
4176;N-[2-[(4-chlorophenyl)sulfanyl]phenyl]benzamide;None
4177;N-[2-[(4-chlorophenyl)sulfanyl]phenyl]-2-phenylacetamide;None
4178;Au-(N-(1-hydroxy-3-methylbutan-2-yl)pyridine-2-carboxamide)Cl;None
4179;1,3-bis[3-(dimethylamino)propyl]-1,5-dihydro-2H-pyrimido[4,5-beta][1,4]benzothiazine-2,4(3H)-dione;None
4180;5-chloro-N-[3-(4-methylpiperazin-1-yl)propyl]-2-(phenylsulfanyl)aniline;None
4181;N-(3,4-dichlorobenzyl)-3-[(5-fluoro-2-[[4-(pentafluoro-l6-sulfanyl)phenyl]amino]phenyl)amino]-N,N-dimethylpropan-1-aminium chloride;None
4182;(6-benzyloxycarbonylamino-6-[[[methyl-(2-propylamino-ethyl)-carbamoyl]-methyl]-carbamoyl]-1-[[(3-propylamino-propylcarbamoyl)-methyl]-carbamoyl]-hex-3-enyl)-carbamic acid benzyl ester;CCCNCCCNC(=O)CNC(=O)C(CC=CCC(C(=O)NCC(=O)N(C)CCNCCC)NC(=O)OCC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
4183;N,N-dimethyl-3-[2-(trifluoromethyl)-10H-phenothiazin-10-yl]propan-1-aminium;None
4184;2-[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-5-methoxycyclohexa-2,5-diene-1,4-dione;None
4185;N,N-dimethyl-N-[3-(7-methoxy-1-methyl-3,4-dihydro-9H-beta-carbolin-9-yl)propyl]amine;None
4186;nifurtimox;CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-]
4187;N-[2-[(4-chlorophenyl)sulfanyl]phenyl]-4-nitrobenzamide;None
4188;(6-benzyloxycarbonylamino-6-[[[methyl-(2-propylamino-ethyl)-carbamoyl]-methyl]-carbamoyl]-1-[[(3-propylamino-propylcarbamoyl)-methyl]-carbamoyl]-hexyl)-carbamic acid benzyl ester;CCCNCCCNC(=O)CNC(=O)C(CCCCC(C(=O)NCC(=O)N(C)CCNCCC)NC(=O)OCC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
4189;cis-3-oxo-8-trans-(N1-acrylamidospermidyl)-9b-trans-ethylacrylyl-1,2,3,4,4a,9b-hexahydrodibenzofuran;None
4190;cis-3-oxo-8,9b-bis-(trans-N1-(acrylamidospermidyl))-1,2,3,4,4a,9b-hexahydrodibenzofuran;None
4191;N,N-dimethyl-3-(10H-phenothiazin-10-yl)propan-1-aminium;None
4192;5-nitrofuran-2-carboxylic acid benzylamide;None
4193;aspidospermine;CC[C@]12CCCN3[C@H]1[C@@]4(CC3)[C@@H](CC2)N(C5=C4C=CC=C5OC)C(=O)C
4194;N'-[5-chloro-2-(phenylsulfanyl)phenyl]-N,N-dimethylpropane-1,3-diamine;None
4195;5-nitrofuran-2-carboxylic acid dibenzylamide;None
4196;N1-L-arginyl(2,2,5,7,8-pentamethylchroman-6-sulfonamide)-N9-acetyl-norspermidine;None
4197;N1-L-tryptophanyl-L-arginyl-N9-acetyl-norspermidine;None
4198;[6-benzyloxycarbonylamino-1,6-bis-(dimethylcarbamoylmethyl-carbamoyl)-hex-3-enyl]-carbamic acid benzyl ester;CN(C)C(=O)CNC(=O)C(CC=CCC(C(=O)NCC(=O)N(C)C)NC(=O)OCC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
4199;(+/-)-10,11-dihydrolunarine;None
4200;6-chlorotacrine;C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)N
4201;N1-L-tryptophanyl-L-arginyl-norspermidine;None
4202;3-([2-[(4-tert-butylphenyl)amino]-5-fluorophenyl]amino)-N-(3,4-dichlorobenzyl)-N,N-dimethylpropan-1-aminium chloride;None
4203;[6-benzyloxycarbonylamino-1,6-bis-(dimethylcarbamoylmethyl-carbamoyl)-hexyl]-carbamic acid benzyl ester;CN(C)C(=O)CNC(=O)C(CCCCC(C(=O)NCC(=O)N(C)C)NC(=O)OCC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
4204;cis-3-oxo-8,9b-bis-(trans-N3-(dimethylamino)propylacrylamido)-1,2,3,4,4a,9b-hexahydrodibenzofuran;None
4205;amitryptyline;CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
4206;tetrahydrolunarine;None
4207;N1-L-arginyl-N9-acetyl-norspermidine;None
4208;N1-L-arginyl-N9-hexanoyl-norspermidine;None
4209;N1-L-arginyl-norspermidine;None
4210;N1-L-tryptophanyl-N9-acetyl-norspermidine;None
4211;N1-L-tryptophanyl-N9-hexanoyl-norspermidine;None
4212;N1-L-tryptophanyl-norspermidine;None
